code,coding_system,event_abbreviation,tags
123190002,SNOMED,Birth,possible
199937002,SNOMED,Birth,possible
199938007,SNOMED,Birth,possible
199941003,SNOMED,Birth,possible
249219008,SNOMED,Birth,possible
392280004,SNOMED,Birth,possible
397952002,SNOMED,Birth,possible
398019008,SNOMED,Birth,possible
68953003,SNOMED,Birth,possible
123139003,SNOMED,Birth,possible
199924000,SNOMED,Birth,possible
199927007,SNOMED,Birth,possible
6234006,SNOMED,Birth,possible
10217006,SNOMED,Birth,possible
123191003,SNOMED,Birth,possible
199929005,SNOMED,Birth,possible
199932008,SNOMED,Birth,possible
15586008,SNOMED,Birth,possible
199977005,SNOMED,Birth,possible
199978000,SNOMED,Birth,possible
199981005,SNOMED,Birth,possible
199993001,SNOMED,Birth,possible
199994007,SNOMED,Birth,possible
199998005,SNOMED,Birth,possible
5740008,SNOMED,Birth,possible
46502006,SNOMED,Birth,possible
200014004,SNOMED,Birth,possible
200018001,SNOMED,Birth,possible
47236005,SNOMED,Birth,possible
111453004,SNOMED,Birth,possible
200036001,SNOMED,Birth,possible
267274007,SNOMED,Birth,possible
267275008,SNOMED,Birth,possible
237336007,SNOMED,Birth,possible
237337003,SNOMED,Birth,possible
199823007,SNOMED,Birth,possible
199826004,SNOMED,Birth,possible
43715006,SNOMED,Birth,possible
199786007,SNOMED,Birth,possible
199789000,SNOMED,Birth,possible
69777007,SNOMED,Birth,possible
200024007,SNOMED,Birth,possible
200027000,SNOMED,Birth,possible
23171006,SNOMED,Birth,possible
199828003,SNOMED,Birth,possible
199831002,SNOMED,Birth,possible
200525003,SNOMED,Birth,possible
267264009,SNOMED,Birth,possible
156239004,SNOMED,Birth,possible
156243000,SNOMED,Birth,possible
200033009,SNOMED,Birth,possible
47821001,SNOMED,Birth,possible
156210004,SNOMED,Birth,possible
199827008,SNOMED,Birth,possible
237316006,SNOMED,Birth,possible
26158002,SNOMED,Birth,possible
267344002,SNOMED,Birth,possible
87989004,SNOMED,Birth,possible
9293002,SNOMED,Birth,possible
111449001,SNOMED,Birth,possible
156211000,SNOMED,Birth,possible
199817002,SNOMED,Birth,possible
199818007,SNOMED,Birth,possible
199822002,SNOMED,Birth,possible
387692004,SNOMED,Birth,possible
387696001,SNOMED,Birth,possible
387699008,SNOMED,Birth,possible
387700009,SNOMED,Birth,possible
156207006,SNOMED,Birth,possible
199790009,SNOMED,Birth,possible
199795004,SNOMED,Birth,possible
23332002,SNOMED,Birth,possible
740597009,SNOMED,Birth,possible
199942005,SNOMED,Birth,possible
199943000,SNOMED,Birth,possible
199946008,SNOMED,Birth,possible
267269004,SNOMED,Birth,possible
199972004,SNOMED,Birth,possible
199973009,SNOMED,Birth,possible
199976001,SNOMED,Birth,possible
9071004,SNOMED,Birth,possible
156242005,SNOMED,Birth,possible
200028005,SNOMED,Birth,possible
200029002,SNOMED,Birth,possible
200032004,SNOMED,Birth,possible
267272006,SNOMED,Birth,possible
111454005,SNOMED,Birth,possible
200158002,SNOMED,Birth,possible
200159005,SNOMED,Birth,possible
200165005,SNOMED,Birth,possible
156249001,SNOMED,Birth,possible
200104006,SNOMED,Birth,possible
200109001,SNOMED,Birth,possible
84007008,SNOMED,Birth,possible
13010001,SNOMED,Birth,possible
733839001,SNOMED,Birth,possible
156232008,SNOMED,Birth,possible
156233003,SNOMED,Birth,possible
199968003,SNOMED,Birth,possible
199971006,SNOMED,Birth,possible
267347009,SNOMED,Birth,possible
27215002,SNOMED,Birth,possible
199893002,SNOMED,Birth,possible
249185000,SNOMED,Birth,possible
77278008,SNOMED,Birth,possible
14022007,SNOMED,Birth,possible
399363000,SNOMED,Birth,possible
7428005,SNOMED,Birth,possible
199782009,SNOMED,Birth,possible
199785006,SNOMED,Birth,possible
89700002,SNOMED,Birth,possible
12172008,SNOMED,Birth,possible
123190002,SNOMED,Birth,possible
199937002,SNOMED,Birth,possible
199938007,SNOMED,Birth,possible
199941003,SNOMED,Birth,possible
249219008,SNOMED,Birth,possible
392280004,SNOMED,Birth,possible
397952002,SNOMED,Birth,possible
398019008,SNOMED,Birth,possible
68953003,SNOMED,Birth,possible
123139003,SNOMED,Birth,possible
156226003,SNOMED,Birth,possible
199923006,SNOMED,Birth,possible
199924000,SNOMED,Birth,possible
199927007,SNOMED,Birth,possible
6234006,SNOMED,Birth,possible
10217006,SNOMED,Birth,possible
123191003,SNOMED,Birth,possible
156227007,SNOMED,Birth,possible
199928002,SNOMED,Birth,possible
199929005,SNOMED,Birth,possible
199932008,SNOMED,Birth,possible
15586008,SNOMED,Birth,possible
156234009,SNOMED,Birth,possible
199977005,SNOMED,Birth,possible
199978000,SNOMED,Birth,possible
199981005,SNOMED,Birth,possible
199993001,SNOMED,Birth,possible
199994007,SNOMED,Birth,possible
199998005,SNOMED,Birth,possible
5740008,SNOMED,Birth,possible
46502006,SNOMED,Birth,possible
200013005,SNOMED,Birth,possible
200014004,SNOMED,Birth,possible
200018001,SNOMED,Birth,possible
47236005,SNOMED,Birth,possible
111453004,SNOMED,Birth,possible
200034003,SNOMED,Birth,possible
200035002,SNOMED,Birth,possible
200036001,SNOMED,Birth,possible
200039008,SNOMED,Birth,possible
267274007,SNOMED,Birth,possible
267275008,SNOMED,Birth,possible
237336007,SNOMED,Birth,possible
237337003,SNOMED,Birth,possible
156212007,SNOMED,Birth,possible
199823007,SNOMED,Birth,possible
199826004,SNOMED,Birth,possible
43715006,SNOMED,Birth,possible
199786007,SNOMED,Birth,possible
199789000,SNOMED,Birth,possible
69777007,SNOMED,Birth,possible
156241003,SNOMED,Birth,possible
200024007,SNOMED,Birth,possible
200027000,SNOMED,Birth,possible
23171006,SNOMED,Birth,possible
199828003,SNOMED,Birth,possible
199831002,SNOMED,Birth,possible
200525003,SNOMED,Birth,possible
267264009,SNOMED,Birth,possible
206621008,SNOMED,Birth,possible
206597007,SNOMED,Birth,possible
233815004,SNOMED,Birth,possible
35604006,SNOMED,Birth,possible
199972004,SNOMED,Birth,possible
199973009,SNOMED,Birth,possible
199976001,SNOMED,Birth,possible
9071004,SNOMED,Birth,possible
200158002,SNOMED,Birth,possible
200159005,SNOMED,Birth,possible
200165005,SNOMED,Birth,possible
200261007,SNOMED,Birth,possible
200262000,SNOMED,Birth,possible
200267006,SNOMED,Birth,possible
60601008,SNOMED,Birth,possible
200307006,SNOMED,Birth,possible
200312007,SNOMED,Birth,possible
267284008,SNOMED,Birth,possible
200314008,SNOMED,Birth,possible
200319003,SNOMED,Birth,possible
267285009,SNOMED,Birth,possible
200346008,SNOMED,Birth,possible
200349001,SNOMED,Birth,possible
267286005,SNOMED,Birth,possible
64177003,SNOMED,Birth,possible
206180007,SNOMED,Birth,possible
38206000,SNOMED,Birth,possible
206651002,SNOMED,Birth,possible
206437008,SNOMED,Birth,possible
10877007,SNOMED,Birth,possible
206467002,SNOMED,Birth,possible
65390006,SNOMED,Birth,possible
206691004,SNOMED,Birth,possible
206703004,SNOMED,Birth,possible
95634003,SNOMED,Birth,possible
156261009,SNOMED,Birth,possible
199745000,SNOMED,Birth,possible
200166006,SNOMED,Birth,possible
200167002,SNOMED,Birth,possible
200172006,SNOMED,Birth,possible
200176009,SNOMED,Birth,possible
200523005,SNOMED,Birth,possible
27541007,SNOMED,Birth,possible
79839005,SNOMED,Birth,possible
200268001,SNOMED,Birth,possible
200269009,SNOMED,Birth,possible
200276004,SNOMED,Birth,possible
267280004,SNOMED,Birth,possible
57718004,SNOMED,Birth,possible
2261009,SNOMED,Birth,possible
85309007,SNOMED,Birth,possible
26528001,SNOMED,Birth,possible
24342007,SNOMED,Birth,possible
128122002,SNOMED,Birth,possible
157161005,SNOMED,Birth,possible
157166000,SNOMED,Birth,possible
206706007,SNOMED,Birth,possible
22925008,SNOMED,Birth,possible
41168002,SNOMED,Birth,possible
415073005,SNOMED,Birth,possible
276658003,SNOMED,Birth,possible
47243004,SNOMED,Birth,possible
63607006,SNOMED,Birth,possible
36078000,SNOMED,Birth,possible
49756002,SNOMED,Birth,possible
123275009,SNOMED,Birth,possible
42908004,SNOMED,Birth,possible
70611002,SNOMED,Birth,possible
10742003,SNOMED,Birth,possible
199418002,SNOMED,Birth,possible
200374003,SNOMED,Birth,possible
237460007,SNOMED,Birth,possible
49000007,SNOMED,Birth,possible
59491002,SNOMED,Birth,possible
450428007,SNOMED,Birth,possible
60822000,SNOMED,Birth,possible
206005002,SNOMED,Birth,possible
76405001,SNOMED,Birth,possible
20322005,SNOMED,Birth,possible
206315002,SNOMED,Birth,possible
206576006,SNOMED,Birth,possible
206307000,SNOMED,Birth,possible
472857006,SNOMED,Birth,possible
76769005,SNOMED,Birth,possible
10588007,SNOMED,Birth,possible
313178001,SNOMED,Birth,possible
313179009,SNOMED,Birth,possible
69471007,SNOMED,Birth,possible
16253001,SNOMED,Birth,possible
111464001,SNOMED,Birth,possible
414025005,SNOMED,Birth,possible
207140005,SNOMED,Birth,possible
274254005,SNOMED,Birth,possible
276483009,SNOMED,Birth,possible
302690004,SNOMED,Birth,possible
14918004,SNOMED,Birth,possible
200341003,SNOMED,Birth,possible
200344006,SNOMED,Birth,possible
397752008,SNOMED,Birth,possible
609346005,SNOMED,Birth,possible
23431000119106,SNOMED,Birth,possible
198883001,SNOMED,Birth,possible
71115004,SNOMED,Birth,possible
199032005,SNOMED,Birth,possible
206621008,SNOMED,Birth,possible
204507004,SNOMED,Birth,possible
206597007,SNOMED,Birth,possible
233815004,SNOMED,Birth,possible
35604006,SNOMED,Birth,possible
199972004,SNOMED,Birth,possible
199973009,SNOMED,Birth,possible
199976001,SNOMED,Birth,possible
9071004,SNOMED,Birth,possible
200158002,SNOMED,Birth,possible
200159005,SNOMED,Birth,possible
200165005,SNOMED,Birth,possible
200261007,SNOMED,Birth,possible
200262000,SNOMED,Birth,possible
200267006,SNOMED,Birth,possible
60601008,SNOMED,Birth,possible
200306002,SNOMED,Birth,possible
200307006,SNOMED,Birth,possible
200312007,SNOMED,Birth,possible
267284008,SNOMED,Birth,possible
200313002,SNOMED,Birth,possible
200314008,SNOMED,Birth,possible
200319003,SNOMED,Birth,possible
267285009,SNOMED,Birth,possible
200345007,SNOMED,Birth,possible
200346008,SNOMED,Birth,possible
200349001,SNOMED,Birth,possible
267286005,SNOMED,Birth,possible
64177003,SNOMED,Birth,possible
157084001,SNOMED,Birth,possible
206180007,SNOMED,Birth,possible
38206000,SNOMED,Birth,possible
206651002,SNOMED,Birth,possible
206437008,SNOMED,Birth,possible
10877007,SNOMED,Birth,possible
206463003,SNOMED,Birth,possible
206467002,SNOMED,Birth,possible
206526009,SNOMED,Birth,possible
65390006,SNOMED,Birth,possible
206691004,SNOMED,Birth,possible
206703004,SNOMED,Birth,possible
95634003,SNOMED,Birth,possible
156201007,SNOMED,Birth,possible
156261009,SNOMED,Birth,possible
199745000,SNOMED,Birth,possible
200166006,SNOMED,Birth,possible
200167002,SNOMED,Birth,possible
200172006,SNOMED,Birth,possible
200176009,SNOMED,Birth,possible
200523005,SNOMED,Birth,possible
267342003,SNOMED,Birth,possible
27541007,SNOMED,Birth,possible
79839005,SNOMED,Birth,possible
200203008,SNOMED,Birth,possible
200268001,SNOMED,Birth,possible
200269009,SNOMED,Birth,possible
200276004,SNOMED,Birth,possible
267280004,SNOMED,Birth,possible
57718004,SNOMED,Birth,possible
2261009,SNOMED,Birth,possible
85309007,SNOMED,Birth,possible
26528001,SNOMED,Birth,possible
24342007,SNOMED,Birth,possible
128122002,SNOMED,Birth,possible
157035009,SNOMED,Birth,possible
157088003,SNOMED,Birth,possible
157161005,SNOMED,Birth,possible
157166000,SNOMED,Birth,possible
157167009,SNOMED,Birth,possible
206000007,SNOMED,Birth,possible
206706007,SNOMED,Birth,possible
22925008,SNOMED,Birth,possible
268887007,SNOMED,Birth,possible
270523001,SNOMED,Birth,possible
41168002,SNOMED,Birth,possible
415073005,SNOMED,Birth,possible
206170008,SNOMED,Birth,possible
276658003,SNOMED,Birth,possible
47243004,SNOMED,Birth,possible
63607006,SNOMED,Birth,possible
36078000,SNOMED,Birth,possible
157111001,SNOMED,Birth,possible
49756002,SNOMED,Birth,possible
123275009,SNOMED,Birth,possible
42908004,SNOMED,Birth,possible
70611002,SNOMED,Birth,possible
10742003,SNOMED,Birth,possible
199418002,SNOMED,Birth,possible
200374003,SNOMED,Birth,possible
237460007,SNOMED,Birth,possible
49000007,SNOMED,Birth,possible
59491002,SNOMED,Birth,possible
450428007,SNOMED,Birth,possible
60822000,SNOMED,Birth,possible
206005002,SNOMED,Birth,possible
76405001,SNOMED,Birth,possible
20322005,SNOMED,Birth,possible
206315002,SNOMED,Birth,possible
206576006,SNOMED,Birth,possible
206307000,SNOMED,Birth,possible
414822009,SNOMED,Birth,possible
472857006,SNOMED,Birth,possible
76769005,SNOMED,Birth,possible
10588007,SNOMED,Birth,possible
206602000,SNOMED,Birth,possible
147035002,SNOMED,Birth,possible
169806005,SNOMED,Birth,possible
313178001,SNOMED,Birth,possible
147036001,SNOMED,Birth,possible
169807001,SNOMED,Birth,possible
313179009,SNOMED,Birth,possible
69471007,SNOMED,Birth,possible
16253001,SNOMED,Birth,possible
6099009,SNOMED,Birth,possible
111464001,SNOMED,Birth,possible
414025005,SNOMED,Birth,possible
154939009,SNOMED,Birth,possible
158447009,SNOMED,Birth,possible
207140005,SNOMED,Birth,possible
274254005,SNOMED,Birth,possible
276483009,SNOMED,Birth,possible
302690004,SNOMED,Birth,possible
14918004,SNOMED,Birth,possible
156276001,SNOMED,Birth,possible
200340002,SNOMED,Birth,possible
200341003,SNOMED,Birth,possible
200344006,SNOMED,Birth,possible
23522005,SNOMED,Birth,possible
397752008,SNOMED,Birth,possible
609346005,SNOMED,Birth,possible
23431000119106,SNOMED,Birth,possible
198883001,SNOMED,Birth,possible
71115004,SNOMED,Birth,possible
199032005,SNOMED,Birth,possible
199042007,SNOMED,Birth,possible
L112z,READ,Birth,possible
L1120,READ,Birth,possible
L23..,READ,Birth,possible
L122.,READ,Birth,possible
L1220,READ,Birth,possible
L122z,READ,Birth,possible
L1311,READ,Birth,possible
L2201,READ,Birth,possible
L2311,READ,Birth,possible
L2321,READ,Birth,possible
L2331,READ,Birth,possible
L2371,READ,Birth,possible
L2431,READ,Birth,possible
L182.,READ,Birth,possible
L182z,READ,Birth,possible
L229.,READ,Birth,possible
L1804,READ,Birth,possible
L1801,READ,Birth,possible
L2270,READ,Birth,possible
L227.,READ,Birth,possible
L227z,READ,Birth,possible
L1612,READ,Birth,possible
L36..,READ,Birth,possible
L36z.,READ,Birth,possible
L312.,READ,Birth,possible
L3100,READ,Birth,possible
L310z,READ,Birth,possible
L310.,READ,Birth,possible
L307z,READ,Birth,possible
L307.,READ,Birth,possible
L3450,READ,Birth,possible
L345z,READ,Birth,possible
L3530,READ,Birth,possible
L353z,READ,Birth,possible
L353.,READ,Birth,possible
L3630,READ,Birth,possible
L363z,READ,Birth,possible
L39y.,READ,Birth,possible
L39yz,READ,Birth,possible
L39y0,READ,Birth,possible
L3910,READ,Birth,possible
L391z,READ,Birth,possible
L391.,READ,Birth,possible
L393.,READ,Birth,possible
L352z,READ,Birth,possible
L352.,READ,Birth,possible
L3520,READ,Birth,possible
L3050,READ,Birth,possible
L305z,READ,Birth,possible
L305.,READ,Birth,possible
L34..,READ,Birth,possible
L3440,READ,Birth,possible
L344.,READ,Birth,possible
L344z,READ,Birth,possible
L3410,READ,Birth,possible
L341z,READ,Birth,possible
L3420,READ,Birth,possible
L342z,READ,Birth,possible
L354z,READ,Birth,possible
L3540,READ,Birth,possible
L354.,READ,Birth,possible
L357z,READ,Birth,possible
L3570,READ,Birth,possible
L357.,READ,Birth,possible
L360z,READ,Birth,possible
L3600,READ,Birth,possible
L3700,READ,Birth,possible
L363.,READ,Birth,possible
L311z,READ,Birth,possible
L3110,READ,Birth,possible
L311.,READ,Birth,possible
L306z,READ,Birth,possible
L306.,READ,Birth,possible
L3060,READ,Birth,possible
L362.,READ,Birth,possible
L362z,READ,Birth,possible
L3620,READ,Birth,possible
L3120,READ,Birth,possible
L312z,READ,Birth,possible
Lyu41,READ,Birth,possible
Qyu11,READ,Birth,possible
Q493.,READ,Birth,possible
L3530,READ,Birth,possible
L353z,READ,Birth,possible
L353.,READ,Birth,possible
L39y.,READ,Birth,possible
L39yz,READ,Birth,possible
L39y0,READ,Birth,possible
L41yz,READ,Birth,possible
L41y0,READ,Birth,possible
L41y.,READ,Birth,possible
L433z,READ,Birth,possible
L4330,READ,Birth,possible
L43y0,READ,Birth,possible
L43yz,READ,Birth,possible
L4430,READ,Birth,possible
L443z,READ,Birth,possible
L2661,READ,Birth,possible
Q120.,READ,Birth,possible
Qyu45,READ,Birth,possible
Q43..,READ,Birth,possible
Q434.,READ,Birth,possible
Q434z,READ,Birth,possible
Q465.,READ,Birth,possible
Qyu72,READ,Birth,possible
QyuA3,READ,Birth,possible
L3...,READ,Birth,possible
L3z..,READ,Birth,possible
L39z0,READ,Birth,possible
Lyu4.,READ,Birth,possible
L41zz,READ,Birth,possible
L41z0,READ,Birth,possible
L41z.,READ,Birth,possible
Qz...,READ,Birth,possible
Q3121,READ,Birth,possible
Q3122,READ,Birth,possible
Q3120,READ,Birth,possible
Q314.,READ,Birth,possible
Q411.,READ,Birth,possible
L2341,READ,Birth,possible
L4511,READ,Birth,possible
Q4162,READ,Birth,possible
Q4161,READ,Birth,possible
Q4163,READ,Birth,possible
Q002.,READ,Birth,possible
Q317.,READ,Birth,possible
Q317z,READ,Birth,possible
Q488.,READ,Birth,possible
Q313z,READ,Birth,possible
Q313.,READ,Birth,possible
Q4z..,READ,Birth,possible
62X..,READ,Birth,possible
R0760,READ,Birth,possible
L4420,READ,Birth,possible
L442z,READ,Birth,possible
L1001,READ,Birth,possible
L1321,READ,Birth,possible
L13z1,READ,Birth,possible
W17,ICPC,Birth,possible
A95,ICPC,Birth,possible
P13,ICPC,Birth,possible
W17001,ICPC2P,Birth,possible
W17002,ICPC2P,Birth,possible
W99002,ICPC2P,Birth,possible
W92009,ICPC2P,Birth,possible
W92008,ICPC2P,Birth,possible
W96001,ICPC2P,Birth,possible
A94023,ICPC2P,Birth,possible
W92009,ICPC2P,Birth,possible
A95001,ICPC2P,Birth,possible
P13001,ICPC2P,Birth,possible
O70.1,ICD10,Birth,narrow
O70.2,ICD10,Birth,narrow
O71.2,ICD10,Birth,narrow
O71.3,ICD10,Birth,narrow
O72.3,ICD10,Birth,narrow
O73,ICD10,Birth,narrow
O73.1,ICD10,Birth,narrow
O75.1,ICD10,Birth,narrow
O90.4,ICD10,Birth,narrow
N85.5,ICD10,Birth,narrow
O70,ICD10,Birth,narrow
O70.9,ICD10,Birth,narrow
O71.7,ICD10,Birth,narrow
O75.9,ICD10,Birth,narrow
O90.3,ICD10,Birth,narrow
O70.1,ICD10,Birth,narrow
O70.2,ICD10,Birth,narrow
O75.9,ICD10,Birth,narrow
O90.1,ICD10,Birth,narrow
P21.0,ICD10,Birth,narrow
P39,ICD10,Birth,narrow
P59,ICD10,Birth,narrow
P78.0,ICD10,Birth,narrow
P78.8,ICD10,Birth,narrow
P96.8,ICD10,Birth,narrow
P96.9,ICD10,Birth,narrow
P07.2,ICD10,Birth,narrow
P12,ICD10,Birth,narrow
P12.9,ICD10,Birth,narrow
P13.4,ICD10,Birth,narrow
P14,ICD10,Birth,narrow
P14.9,ICD10,Birth,narrow
P11.3,ICD10,Birth,narrow
P14.2,ICD10,Birth,narrow
P25.2,ICD10,Birth,narrow
P25.3,ICD10,Birth,narrow
P25.1,ICD10,Birth,narrow
P28.0,ICD10,Birth,narrow
P13,ICD10,Birth,narrow
P13.9,ICD10,Birth,narrow
P11.5,ICD10,Birth,narrow
P27,ICD10,Birth,narrow
P27.9,ICD10,Birth,narrow
P91.0,ICD10,Birth,narrow
P26,ICD10,Birth,narrow
P26.9,ICD10,Birth,narrow
P15.8,ICD10,Birth,narrow
P15,ICD10,Birth,narrow
P15.9,ICD10,Birth,narrow
P39,ICD10,Birth,narrow
P59,ICD10,Birth,narrow
P78.0,ICD10,Birth,narrow
P78.8,ICD10,Birth,narrow
P78.89,ICD10,Birth,narrow
P96.8,ICD10,Birth,narrow
P96.89,ICD10,Birth,narrow
P28.81,ICD10,Birth,narrow
P96.9,ICD10,Birth,narrow
P12,ICD10,Birth,narrow
P12.9,ICD10,Birth,narrow
P13.4,ICD10,Birth,narrow
P14,ICD10,Birth,narrow
P14.9,ICD10,Birth,narrow
P11.3,ICD10,Birth,narrow
P14.2,ICD10,Birth,narrow
P25.2,ICD10,Birth,narrow
P25.3,ICD10,Birth,narrow
P25.1,ICD10,Birth,narrow
P28.0,ICD10,Birth,narrow
P13,ICD10,Birth,narrow
P13.9,ICD10,Birth,narrow
P11.5,ICD10,Birth,narrow
P27,ICD10,Birth,narrow
P27.9,ICD10,Birth,narrow
P91.0,ICD10,Birth,narrow
P26,ICD10,Birth,narrow
P26.9,ICD10,Birth,narrow
P15.8,ICD10,Birth,narrow
P15,ICD10,Birth,narrow
P84,ICD10,Birth,narrow
P15.9,ICD10,Birth,narrow
664.20,ICD9,Birth,narrow
664.1,ICD9,Birth,narrow
664.11,ICD9,Birth,narrow
664.10,ICD9,Birth,narrow
664.2,ICD9,Birth,narrow
664.21,ICD9,Birth,narrow
674.51,ICD9,Birth,narrow
674.52,ICD9,Birth,narrow
674.53,ICD9,Birth,narrow
674.54,ICD9,Birth,narrow
679.02,ICD9,Birth,narrow
679.04,ICD9,Birth,narrow
V27.9,ICD9,Birth,narrow
669.9,ICD9,Birth,narrow
671,ICD9,Birth,narrow
671.9,ICD9,Birth,narrow
671.90,ICD9,Birth,narrow
677,ICD9,Birth,narrow
675.14,ICD9,Birth,narrow
664.20,ICD9,Birth,narrow
664.11,ICD9,Birth,narrow
664.10,ICD9,Birth,narrow
664.1,ICD9,Birth,narrow
664.21,ICD9,Birth,narrow
674.51,ICD9,Birth,narrow
674.52,ICD9,Birth,narrow
674.53,ICD9,Birth,narrow
674.54,ICD9,Birth,narrow
768.3,ICD9,Birth,narrow
V27.9,ICD9,Birth,narrow
671.90,ICD9,Birth,narrow
673.8,ICD9,Birth,narrow
674.2,ICD9,Birth,narrow
674.3,ICD9,Birth,narrow
674.5,ICD9,Birth,narrow
671.8,ICD9,Birth,narrow
675.14,ICD9,Birth,narrow
679.12,ICD9,Birth,narrow
768.5,ICD9,Birth,narrow
771.8,ICD9,Birth,narrow
771.89,ICD9,Birth,narrow
774,ICD9,Birth,narrow
774.4,ICD9,Birth,narrow
774.5,ICD9,Birth,narrow
777.6,ICD9,Birth,narrow
777.8,ICD9,Birth,narrow
779,ICD9,Birth,narrow
779.2,ICD9,Birth,narrow
779.8,ICD9,Birth,narrow
779.89,ICD9,Birth,narrow
770.87,ICD9,Birth,narrow
779.9,ICD9,Birth,narrow
765.0,ICD9,Birth,narrow
767.1,ICD9,Birth,narrow
767.2,ICD9,Birth,narrow
767.5,ICD9,Birth,narrow
767.6,ICD9,Birth,narrow
770.4,ICD9,Birth,narrow
772.1,ICD9,Birth,narrow
760.76,ICD9,Birth,narrow
767.4,ICD9,Birth,narrow
760.2,ICD9,Birth,narrow
770.7,ICD9,Birth,narrow
770.3,ICD9,Birth,narrow
767.8,ICD9,Birth,narrow
767.3,ICD9,Birth,narrow
765.21,ICD9,Birth,narrow
765.22,ICD9,Birth,narrow
767.0,ICD9,Birth,narrow
767,ICD9,Birth,narrow
767.9,ICD9,Birth,narrow
779.9,ICD9,Birth,narrow
767.7,ICD9,Birth,narrow
770.4,ICD9,Birth,narrow
772.1,ICD9,Birth,narrow
772.6,ICD9,Birth,narrow
777.6,ICD9,Birth,narrow
779.2,ICD9,Birth,narrow
760.76,ICD9,Birth,narrow
760.2,ICD9,Birth,narrow
770.3,ICD9,Birth,narrow
770.88,ICD9,Birth,narrow
767.0,ICD9,Birth,narrow
767.9,ICD9,Birth,narrow
A80,ICPC,Birth,narrow
A95,ICPC,Birth,narrow
L3410,READ,Birth,narrow
L341z,READ,Birth,narrow
L3420,READ,Birth,narrow
L342z,READ,Birth,narrow
L3...,READ,Birth,narrow
L3z..,READ,Birth,narrow
L39z0,READ,Birth,narrow
Lyu4.,READ,Birth,narrow
L41zz,READ,Birth,narrow
L41z0,READ,Birth,narrow
