event_definition,coding_system,code,code_name,concept,concept_name,tags,origin,system,event_abbreviation,type
Gestational diabetes,ICD10CM,O24.43,Gestational diabetes mellitus in the puerperium,C2903685,Gestational diabetes mellitus in the puerperium,exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10CM,O24.430,"Gestational diabetes mellitus in the puerperium, diet controlled",C2903686,"Gestational diabetes mellitus in the puerperium, diet controlled",exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10CM,O24.424,"Gestational diabetes mellitus in childbirth, insulin controlled",C2903683,"Gestational diabetes mellitus in childbirth, insulin controlled",narrow,,P,GESTDIAB,PrA
Gestational diabetes,ICD10CM,O24.429,"Gestational diabetes mellitus in childbirth, unspecified control",C2903684,"Gestational diabetes mellitus in childbirth, unspecified control",narrow,,P,GESTDIAB,PrA
Gestational diabetes,ICD10CM,O24.42,Gestational diabetes mellitus in childbirth,C2903681,Gestational diabetes mellitus in childbirth,narrow,,P,GESTDIAB,PrA
Gestational diabetes,ICD10CM,O24.420,"Gestational diabetes mellitus in childbirth, diet controlled",C2903682,"Gestational diabetes mellitus in childbirth, diet controlled",narrow,,P,GESTDIAB,PrA
Gestational diabetes,ICD10CM,O24.419,"Gestational diabetes mellitus in pregnancy, unspecified control",C2903680,"Gestational diabetes mellitus in pregnancy, unspecified control",narrow,,P,GESTDIAB,PrA
Gestational diabetes,ICD10CM,O24.8,"Other pre-existing diabetes mellitus in pregnancy, childbirth, and the puerperium",C2903689,"Other pre-existing diabetes mellitus in pregnancy, childbirth, and the puerperium",exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10CM,O24.434,"Gestational diabetes mellitus in the puerperium, insulin controlled",C2903687,"Gestational diabetes mellitus in the puerperium, insulin controlled",exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10CM,O24.439,"Gestational diabetes mellitus in the puerperium, unspecified control",C2903688,"Gestational diabetes mellitus in the puerperium, unspecified control",exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10CM,O24.2,Diabetes mellitus in pregnancy: Pre-existing malnutrition-related diabetes mellitus,C0000000,Unassociated custom codes,exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10CM,O24.91,Unspecified diabetes mellitus in pregnancy,C0032969,Pregnancy in Diabetics,possible,,P,GESTDIAB,PrA
Gestational diabetes,ICD10CM,O24.919,"Unspecified diabetes mellitus in pregnancy, unspecified trimester",C0032969,Pregnancy in Diabetics,possible,,P,GESTDIAB,PrA
Gestational diabetes,ICD10CM,O24.31,Unspecified pre-existing diabetes mellitus in pregnancy,C0851217,"Pre-existing diabetes mellitus, unspecified, in pregnancy",exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10CM,O24.32,Unspecified pre-existing diabetes mellitus in childbirth,C2903675,Unspecified pre-existing diabetes mellitus in childbirth,exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10CM,O24.13,"Pre-existing type 2 diabetes mellitus, in the puerperium",C2903670,"Pre-existing type 2 diabetes mellitus, in the puerperium",exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10CM,O24.3,"Unspecified pre-existing diabetes mellitus in pregnancy, childbirth and the puerperium",C2903671,"Unspecified pre-existing diabetes mellitus in pregnancy, childbirth and the puerperium",exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10CM,E74.9,"Disorder of carbohydrate metabolism, unspecified",C0149670,Disorder of carbohydrate metabolism,exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10CM,O24.4,Diabetes mellitus arising in pregnancy,C0085207,Gestational Diabetes,narrow,,P,GESTDIAB,PrA
Gestational diabetes,ICD10CM,O24.410,"Gestational diabetes mellitus in pregnancy, diet controlled",C2903678,"Gestational diabetes mellitus in pregnancy, diet controlled",narrow,,P,GESTDIAB,PrA
Gestational diabetes,ICD10CM,O24.414,"Gestational diabetes mellitus in pregnancy, insulin controlled",C2903679,"Gestational diabetes mellitus in pregnancy, insulin controlled",narrow,,P,GESTDIAB,PrA
Gestational diabetes,ICD10CM,O24.33,Unspecified pre-existing diabetes mellitus in the puerperium,C2903676,Unspecified pre-existing diabetes mellitus in the puerperium,exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10CM,O24.41,Gestational diabetes mellitus in pregnancy,C2903677,Gestational diabetes mellitus in pregnancy,narrow,,P,GESTDIAB,PrA
Gestational diabetes,ICD10CM,O24.11,"Pre-existing type 2 diabetes mellitus, in pregnancy",C0851208,"Pre-existing diabetes mellitus, Type 2, in pregnancy",exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10CM,O24.01,"Pre-existing type 1 diabetes mellitus, in pregnancy",C0851207,"Pre-existing diabetes mellitus, Type 1, in pregnancy",exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10CM,O24.03,"Pre-existing type 1 diabetes mellitus, in the puerperium",C2903663,"Pre-existing type 1 diabetes mellitus, in the puerperium",exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10CM,O24.02,"Pre-existing type 1 diabetes mellitus, in childbirth",C2903662,"Pre-existing type 1 diabetes mellitus, in childbirth",exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10CM,O24.12,"Pre-existing type 2 diabetes mellitus, in childbirth",C2903669,"Pre-existing type 2 diabetes mellitus, in childbirth",exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10CM,O24.93,Unspecified diabetes mellitus in the puerperium,C2903700,Unspecified diabetes mellitus in the puerperium,exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10CM,R73.9,"Hyperglycemia, unspecified",C0020456,Hyperglycemia,exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10CM,O24.1,"Pre-existing type 2 diabetes mellitus, in pregnancy, childbirth and the puerperium",C2903665,"Pre-existing type 2 diabetes mellitus, in pregnancy, childbirth and the puerperium",exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10CM,O24,"Diabetes in pregnancy, childbirth, and the puerperium",C0341893,"Diabetes mellitus in mother complicating pregnancy, childbirth AND/OR puerperium",exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10CM,O24.9,"Unsp diabetes in pregnancy, childbirth and the puerperium",C0341893,"Diabetes mellitus in mother complicating pregnancy, childbirth AND/OR puerperium",possible,,P,GESTDIAB,PrA
Gestational diabetes,ICPC2EENG,W85,Gestational diabetes,C0085207,Gestational Diabetes,narrow,,P,GESTDIAB,PrA
Gestational diabetes,ICD10_2019,R81,Glycosuria,C0017979,Glycosuria,exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10_2019,O24.03,"Pre-existing type 1 diabetes mellitus, in the puerperium",C0000000,Unassociated custom codes,exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10_2019,O24.8,"Other pre-existing diabetes mellitus in pregnancy, childbirth, and the puerperium",C0000000,Unassociated custom codes,exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10_2019,O24.82,Other pre-existing diabetes mellitus in childbirth,C0000000,Unassociated custom codes,exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10_2019,O24.93,Unspecified diabetes mellitus in the puerperium,C0000000,Unassociated custom codes,exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10_2019,O24.81,Other pre-existing diabetes mellitus in pregnancy,C0000000,Unassociated custom codes,exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10_2019,O24.92,Unspecified diabetes mellitus in childbirth,C0000000,Unassociated custom codes,exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10_2019,O24.91,Unspecified diabetes mellitus in pregnancy,C0000000,Unassociated custom codes,narrow,,P,GESTDIAB,PrA
Gestational diabetes,ICD10_2019,O24.02,"Pre-existing type 1 diabetes mellitus, in childbirth",C0000000,Unassociated custom codes,exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10_2019,O24.13,"Pre-existing type 2 diabetes mellitus, in the puerperium",C0000000,Unassociated custom codes,exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10_2019,O24.01,"Pre-existing type 1 diabetes mellitus, in pregnancy",C0000000,Unassociated custom codes,exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10_2019,O24.12,"Pre-existing type 2 diabetes mellitus, in childbirth",C0000000,Unassociated custom codes,exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10_2019,O24.11,"Pre-existing type 2 diabetes mellitus, in pregnancy",C0000000,Unassociated custom codes,exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10_2019,O24.33,Unspecified pre-existing diabetes mellitus in the puerperium,C0000000,Unassociated custom codes,exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10_2019,O24.43,Gestational diabetes mellitus in the puerperium,C0000000,Unassociated custom codes,exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10_2019,O24.32,Unspecified pre-existing diabetes mellitus in childbirth,C0000000,Unassociated custom codes,exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10_2019,O24.42,Gestational diabetes mellitus in childbirth,C0000000,Unassociated custom codes,exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10_2019,O24.31,Unspecified pre-existing diabetes mellitus in pregnancy,C0000000,Unassociated custom codes,exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10_2019,O24.41,Gestational diabetes mellitus in pregnancy,C0000000,Unassociated custom codes,narrow,,P,GESTDIAB,PrA
Gestational diabetes,ICD10_2019,O24.83,Other pre-existing diabetes mellitus in the puerperium,C0000000,Unassociated custom codes,exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10_2019,O24,Diabetes mellitus in pregnancy,C0032969,Pregnancy in Diabetics,possible,,P,GESTDIAB,PrA
Gestational diabetes,ICD10_2019,O24.4,Diabetes mellitus arising in pregnancy,C0032969,Pregnancy in Diabetics,narrow,,P,GESTDIAB,PrA
Gestational diabetes,ICD10_2019,O24.9,"Diabetes mellitus in pregnancy, unspecified",C0032969,Pregnancy in Diabetics,possible,,P,GESTDIAB,PrA
Gestational diabetes,ICD10_2019,E14,Unspecified diabetes mellitus,C0011849,Diabetes Mellitus,exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10_2019,E74.9,"Disorder of carbohydrate metabolism, unspecified",C0149670,Disorder of carbohydrate metabolism,exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10_2019,O24.0,"Diabetes mellitus in pregnancy: Pre-existing diabetes mellitus, insulin-dependent",C0853010,Diabetes complicating pregnancy,possible,,P,GESTDIAB,PrA
Gestational diabetes,ICD10_2019,O24.1,"Diabetes mellitus in pregnancy: Pre-existing diabetes mellitus, non-insulin-dependent",C0853010,Diabetes complicating pregnancy,possible,,P,GESTDIAB,PrA
Gestational diabetes,ICD10_2019,O24.2,Diabetes mellitus in pregnancy: Pre-existing malnutrition-related diabetes mellitus,C0853010,Diabetes complicating pregnancy,exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10_2019,O24.3,"Diabetes mellitus in pregnancy: Pre-existing diabetes mellitus, unspecified",C0853010,Diabetes complicating pregnancy,possible,,P,GESTDIAB,PrA
Gestational diabetes,ICD10_2019,R73.9,"Hyperglycaemia, unspecified",C0020456,Hyperglycemia,exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICPC2P,U98005,Glycosuria,C0017979,Glycosuria,exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICPC2P,T88001,Glycosuria,C0017979,Glycosuria,exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICPC2P,T90002,Diabetes mellitus,C0011849,Diabetes Mellitus,exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICPC2P,T99027,Disorder;carbohydrate metabol,C0149670,Disorder of carbohydrate metabolism,exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICPC2P,W77004,Diabetes;during pregnancy,C0085207,Gestational Diabetes,narrow,,P,GESTDIAB,PrA
Gestational diabetes,ICPC2P,W85001,Diabetes;during pregnancy,C0085207,Gestational Diabetes,narrow,,P,GESTDIAB,PrA
Gestational diabetes,ICPC2P,T99045,Hyperglycaemia,C0020456,Hyperglycemia,exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10,R81,Glycosuria,C0017979,Glycosuria,exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10,O24.91,Unspecified diabetes mellitus in pregnancy,C0000000,Unassociated custom codes,narrow,,P,GESTDIAB,PrA
Gestational diabetes,ICD10,O24.41,Gestational diabetes mellitus in pregnancy,C0000000,Unassociated custom codes,narrow,,P,GESTDIAB,PrA
Gestational diabetes,ICD10,O24,Diabetes mellitus in pregnancy,C0032969,Pregnancy in Diabetics,possible,,P,GESTDIAB,PrA
Gestational diabetes,ICD10,O24.9,"Diabetes mellitus in pregnancy, unspecified",C0032969,Pregnancy in Diabetics,possible,,P,GESTDIAB,PrA
Gestational diabetes,ICD10,E14,Unspecified diabetes mellitus,C0011849,Diabetes Mellitus,exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10,O24.3,"Pre-existing diabetes mellitus, unspecified",C0851217,"Pre-existing diabetes mellitus, unspecified, in pregnancy",possible,,P,GESTDIAB,PrA
Gestational diabetes,ICD10,E74.9,"Disorder of carbohydrate metabolism, unspecified",C0149670,Disorder of carbohydrate metabolism,exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICD10,O24.4,Diabetes mellitus arising in pregnancy,C0085207,Gestational Diabetes,narrow,,P,GESTDIAB,PrA
Gestational diabetes,ICD10,O24.1,"Pre-existing diabetes mellitus, non-insulin-dependent",C0851208,"Pre-existing diabetes mellitus, Type 2, in pregnancy",possible,,P,GESTDIAB,PrA
Gestational diabetes,ICD10,O24.0,"Pre-existing diabetes mellitus, insulin-dependent",C0851207,"Pre-existing diabetes mellitus, Type 1, in pregnancy",possible,,P,GESTDIAB,PrA
Gestational diabetes,ICD10,R73.9,"Hyperglycaemia, unspecified",C0020456,Hyperglycemia,exclude,,P,GESTDIAB,PrA
Gestational diabetes,ICPC,W84,Pregancy high risk,C0242786,High-Risk Pregnancy,narrow,,P,GESTDIAB,PrA
Gestational diabetes,ICPC,T90,Diabetes mellitus,C0011849,Diabetes Mellitus,exclude,,P,GESTDIAB,PrA
Gestational diabetes,RCD,X80U3,HbA1 - Glycated haemoglobin,C0017853,"Hemoglobin, Glycosylated",exclude,,P,GESTDIAB,PrA
Gestational diabetes,RCD,R115.,[D]Glycosuria,C0017979,Glycosuria,exclude,,P,GESTDIAB,PrA
Gestational diabetes,RCD,Xa1pb,Glycosuria,C0017979,Glycosuria,exclude,,P,GESTDIAB,PrA
Gestational diabetes,RCD,X76xp,Glucose concentration,C1287281,"Finding of glucose concentration, dipstick",exclude,,P,GESTDIAB,PrA
Gestational diabetes,RCD,f11..,Soluble insulin,C0021641,Insulin,exclude,,P,GESTDIAB,PrA
Gestational diabetes,RCD,X795r,Insulin,C0021641,Insulin,exclude,,P,GESTDIAB,PrA
Gestational diabetes,RCD,x006f,Insulin product,C0021641,Insulin,exclude,,P,GESTDIAB,PrA
Gestational diabetes,RCD,X772q,Haemoglobin A1c level,C1261236,Hemoglobin A1c level,exclude,,P,GESTDIAB,PrA
Gestational diabetes,RCD,C10..,Diabetes mellitus,C0011849,Diabetes Mellitus,exclude,,P,GESTDIAB,PrA
Gestational diabetes,RCD,C31..,Disorder of carbohydrate metabolism,C0149670,Disorder of carbohydrate metabolism,exclude,,P,GESTDIAB,PrA
Gestational diabetes,RCD,L1808,Gestational diabetes mellitus,C0085207,Gestational Diabetes,narrow,,P,GESTDIAB,PrA
Gestational diabetes,RCD,X772z,Blood glucose level,C0428554,Finding of blood glucose level,exclude,,P,GESTDIAB,PrA
Gestational diabetes,RCD,XE25Y,Blood glucose result,C0428554,Finding of blood glucose level,exclude,,P,GESTDIAB,PrA
Gestational diabetes,RCD,XaDZH,Antidiabetic agent,C0935929,Antidiabetics,exclude,,P,GESTDIAB,PrA
