code,code_name,event_abbreviation,event_definition,coding_system,code_issue_dot,concept,concept_name,tags,system,type
669.8,Other complications of labor and delivery,BirthPossible2,Birth classified as possible,ICD9CM,669.8,C0157443,Other complications of labor and delivery,narrow,P,PrA
669.80,Other complications of labor and delivery- unspecified as to episode of care,BirthPossible2,Birth classified as possible,MTHICD9,669.80,C0157479,Other complications of labor and delivery- unspecified as to episode of care or not applicable,narrow,P,PrA
669.80,Other complications of labor and delivery- unspecified as to episode of care,BirthPossible3,Birth classified as possible,MTHICD9,669.80,C0157479,Other complications of labor and delivery- unspecified as to episode of care or not applicable,narrow,P,PrA
669.80,Other complications of labor and delivery- unspecified as to episode of care or not applicable,BirthPossible2,Birth classified as possible,ICD9CM,669.80,C0157479,Other complications of labor and delivery- unspecified as to episode of care or not applicable,narrow,P,PrA
669.80,Other complications of labor and delivery- unspecified as to episode of care or not applicable,BirthPossible3,Birth classified as possible,ICD9CM,669.80,C0157479,Other complications of labor and delivery- unspecified as to episode of care or not applicable,narrow,P,PrA
669.81,Other complications of labor and delivery- delivered- with or without mention of antepartum condition,BirthNarrow,Birth classified as narrow,ICD9CM,669.81,"","",narrow,P,PrA
669.82,Other complications of labor and delivery- delivered- with mention of postpartum complication,BirthNarrow,Birth classified as narrow,ICD9CM,669.82,"","",narrow,P,PrA
669.83,Other complications of labor and delivery- antepartum condition or complication,BirthPossible3,Birth classified as possible,ICD9CM,669.83,C0157482,Other complications of labor and delivery- antepartum condition or complication,narrow,P,PrA
669.9,Unspecified complication of labor and delivery,BirthNarrow,Birth classified as narrow,ICD9CM,669.9,C0269815,Complication of labor and delivery- unspecified,narrow,P,PrA
669.90,Unspecified complication of labor and delivery- unspecified as to episode of care or not applicable,BirthNarrow,Birth classified as narrow,ICD9CM,669.90,"","",narrow,P,PrA
669.91,Unspecified complication of labor and delivery- delivered- with or without mention of antepartum condition,BirthNarrow,Birth classified as narrow,ICD9CM,669.91,"","",narrow,P,PrA
669.92,Unspecified complication of labor and delivery- delivered- with mention of postpartum complication,BirthNarrow,Birth classified as narrow,ICD9CM,669.92,"","",narrow,P,PrA
669.93,Unspecified complication of labor and delivery- antepartum condition or complication,BirthNarrow,Birth classified as narrow,ICD9CM,669.93,"","",narrow,P,PrA
670011000006110,Fetus affected by APH - antepartum haemorrhage,BLEEDING,Pregnancy Bleeding,MEDCODEID,670011000006110,"","",narrow,P,PrA
67042008,Failed attempted termination of pregnancy complicated by shock,ELECTTERM,Elective termination,SNOMEDCT_US,67042008,C0156589,Failed attempted termination of pregnancy complicated by shock,narrow,P,PrA
67042008,intento fallido de aborto complicado por choque,ELECTTERM,Elective termination,SCTSPA,67042008,C0156589,Failed attempted termination of pregnancy complicated by shock,possible,P,PrA
671.03,Antepartum varicose veins of legs,OngoingPregnancy5,Ongoing Pregnancy,MTHICD9,671.03,C0157498,Varicose veins of legs in pregnancy,narrow,P,PrA
671.03,Varicose veins of legs complicating pregnancy and the puerperium- antepartum condition or complication,OngoingPregnancy5,Ongoing Pregnancy,ICD9CM,671.03,C0157498,Varicose veins of legs in pregnancy,narrow,P,PrA
671.23,Superficial thrombophlebitis complicating pregnancy and the puerperium- antepartum condition or complication,OngoingPregnancy5,Ongoing Pregnancy,ICD9CM,671.23,C0342054,Superficial thrombophlebitis in pregnancy,narrow,P,PrA
671.23,Superficial thrombophlebitis- antepartum,OngoingPregnancy5,Ongoing Pregnancy,MTHICD9,671.23,C0342054,Superficial thrombophlebitis in pregnancy,narrow,P,PrA
671.3,Deep phlebothrombosis- antepartum,OngoingPregnancy5,Ongoing Pregnancy,ICD9CM,671.3,C0342044,Antepartum deep vein thrombosis,narrow,P,PrA
671.3,Deep-vein thrombosis- antepartum,OngoingPregnancy5,Ongoing Pregnancy,MTHICD9,671.3,C0342044,Antepartum deep vein thrombosis,narrow,P,PrA
671.30,Deep phlebothrombosis- antepartum- unspecified as to episode of care,OngoingPregnancy5,Ongoing Pregnancy,MTHICD9,671.30,C0342044,Antepartum deep vein thrombosis,narrow,P,PrA
671.30,Deep phlebothrombosis- antepartum- unspecified as to episode of care or not applicable,OngoingPregnancy5,Ongoing Pregnancy,ICD9CM,671.30,C0342044,Antepartum deep vein thrombosis,narrow,P,PrA
671.31,Deep phlebothrombosis- antepartum- delivered- with or without mention of antepartum condition,BirthNarrow,Birth classified as narrow,ICD9CM,671.31,"","",narrow,P,PrA
671.33,Deep phlebothrombosis- antepartum,OngoingPregnancy5,Ongoing Pregnancy,MTHICD9,671.33,C0342044,Antepartum deep vein thrombosis,narrow,P,PrA
671.33,Deep phlebothrombosis- antepartum- antepartum condition or complication,OngoingPregnancy5,Ongoing Pregnancy,ICD9CM,671.33,C0342044,Antepartum deep vein thrombosis,narrow,P,PrA
671.8,Other venous complications in pregnancy and the puerperium,OngoingPregnancy5,Ongoing Pregnancy,ICD9CM,671.8,C0157524,Venous complications in pregnancy and the puerperium- other,narrow,P,PrA
671.80,Other venous complications of pregnancy and the puerperium- unspecified as to episode of care,OngoingPregnancy5,Ongoing Pregnancy,MTHICD9,671.80,C0157525,Other venous complications of pregnancy and the puerperium- unspecified as to episode of care or not applicable,narrow,P,PrA
671.80,Other venous complications of pregnancy and the puerperium- unspecified as to episode of care or not applicable,OngoingPregnancy5,Ongoing Pregnancy,ICD9CM,671.80,C0157525,Other venous complications of pregnancy and the puerperium- unspecified as to episode of care or not applicable,narrow,P,PrA
671.83,Other venous complications of pregnancy and the puerperium- antepartum condition or complication,OngoingPregnancy5,Ongoing Pregnancy,ICD9CM,671.83,C0477814,Other venous complications in pregnancy,narrow,P,PrA
671.83,Other venous complications- antepartum,OngoingPregnancy5,Ongoing Pregnancy,MTHICD9,671.83,C0477814,Other venous complications in pregnancy,narrow,P,PrA
671.93,Unspecified venous complication of pregnancy and the puerperium- antepartum condition or complication,OngoingPregnancy5,Ongoing Pregnancy,ICD9CM,671.93,C0495184,Venous complication in pregnancy- unspecified,narrow,P,PrA
671.93,Unspecified venous complication- antepartum,OngoingPregnancy5,Ongoing Pregnancy,MTHICD9,671.93,C0495184,Venous complication in pregnancy- unspecified,narrow,P,PrA
67156007,Caesarean section by laparotrachelotomy,BirthNarrow,Birth classified as narrow,SNOMEDCT_US,67156007,C0195620,Lower uterine segment cesarean section,narrow,P,PrA
673.12,Amniotic fluid embolism- delivered- with mention of postpartum complication,BirthNarrow,Birth classified as narrow,ICD9CM,673.12,C0157549,Amniotic fluid embolism- delivered- with mention of postpartum complication,narrow,P,PrA
673.12,Amniotic fluid embolism- with delivery- with mention of postpartum complication,BirthNarrow,Birth classified as narrow,MTHICD9,673.12,C0157549,Amniotic fluid embolism- delivered- with mention of postpartum complication,narrow,P,PrA
673.13,Amniotic fluid embolism- antepartum condition or complication,BirthPossible3,Birth classified as possible,ICD9CM,673.13,C0157550,Amniotic fluid embolism- antepartum condition or complication,narrow,P,PrA
673.13,Amniotic fluid embolism- antepartum condition or complication,OngoingPregnancy1,Ongoing Pregnancy,ICD9CM,673.13,C0157550,Amniotic fluid embolism- antepartum condition or complication,narrow,P,PrA
673.23,Obstetrical blood-clot embolism- antepartum,OngoingPregnancy1,Ongoing Pregnancy,MTHICD9,673.23,C0157556,Obstetrical blood-clot embolism- antepartum,narrow,P,PrA
673.23,Obstetrical blood-clot embolism- antepartum condition or complication,OngoingPregnancy1,Ongoing Pregnancy,ICD9CM,673.23,C0157556,Obstetrical blood-clot embolism- antepartum,narrow,P,PrA
673.8,Obstetrical pulmonary fat embolism,OngoingPregnancy5,Ongoing Pregnancy,MTHICD9,673.8,C0269960,Obstetrical pulmonary fat embolism,narrow,P,PrA
673.8,Obstetrical pulmonary fat embolism,OngoingPregnancy7,Ongoing Pregnancy,MTHICD9,673.8,C0269960,Obstetrical pulmonary fat embolism,narrow,P,PrA
673.8,Other obstetrical pulmonary embolism,OngoingPregnancy1,Ongoing Pregnancy,ICD9CM,673.8,C0157564,Other obstetrical pulmonary embolism,narrow,P,PrA
673.8,Other obstetrical pulmonary embolism,OngoingPregnancy5,Ongoing Pregnancy,ICD9CM,673.8,C0157564,Other obstetrical pulmonary embolism,narrow,P,PrA
673.80,Other obstetrical pulmonary embolism- unspecified as to episode of care,OngoingPregnancy1,Ongoing Pregnancy,MTHICD9,673.80,C0157565,Other obstetrical pulmonary embolism- unspecified as to episode of care or not applicable,narrow,P,PrA
673.80,Other obstetrical pulmonary embolism- unspecified as to episode of care,OngoingPregnancy5,Ongoing Pregnancy,MTHICD9,673.80,C0157565,Other obstetrical pulmonary embolism- unspecified as to episode of care or not applicable,narrow,P,PrA
673.80,Other obstetrical pulmonary embolism- unspecified as to episode of care or not applicable,OngoingPregnancy1,Ongoing Pregnancy,ICD9CM,673.80,C0157565,Other obstetrical pulmonary embolism- unspecified as to episode of care or not applicable,narrow,P,PrA
673.80,Other obstetrical pulmonary embolism- unspecified as to episode of care or not applicable,OngoingPregnancy5,Ongoing Pregnancy,ICD9CM,673.80,C0157565,Other obstetrical pulmonary embolism- unspecified as to episode of care or not applicable,narrow,P,PrA
673.81,Other obstetrical pulmonary embolism- delivered- with or without mention of antepartum condition,BirthNarrow,Birth classified as narrow,ICD9CM,673.81,"","",narrow,P,PrA
673.82,Other obstetrical pulmonary embolism- delivered- with mention of postpartum complication,BirthNarrow,Birth classified as narrow,ICD9CM,673.82,"","",narrow,P,PrA
673.83,Other obstetrical pulmonary embolism- antepartum condition or complication,OngoingPregnancy1,Ongoing Pregnancy,ICD9CM,673.83,"","",narrow,P,PrA
673.83,Other obstetrical pulmonary embolism- antepartum condition or complication,OngoingPregnancy5,Ongoing Pregnancy,ICD9CM,673.83,"","",narrow,P,PrA
67313008,Fetal death due to termination of pregnancy,StillBirth,Stillbirth,SCTSPA,67313008,"","",narrow,P,PrA
67313008,Fetal death due to termination of pregnancy,StillBirth,Stillbirth,SNOMEDCT_US,67313008,"","",narrow,P,PrA
67313008,muerte fetal por interrupción de embarazo (evento),StillBirth,Stillbirth,SCTSPA,67313008,"","",narrow,P,PrA
674.03,Cerebrovascular disorders in the puerperium- antepartum condition or complication,OngoingPregnancy5,Ongoing Pregnancy,ICD9CM,674.03,C0157575,Cerebrovascular disorders- antepartum,narrow,P,PrA
674.03,Cerebrovascular disorders- antepartum,OngoingPregnancy5,Ongoing Pregnancy,MTHICD9,674.03,C0157575,Cerebrovascular disorders- antepartum,narrow,P,PrA
674.2,Secondary perineal tear,BirthNarrow,Birth classified as narrow,MTHICD9,674.2,C0269967,Secondary perineal tear in the puerperium,narrow,P,PrA
674.20,Disruption of perineal wound- unspecified as to episode of care in pregnancy,BirthPossible3,Birth classified as possible,MTHICD9,674.20,C0157582,Disruption of perineal wound- unspecified as to episode of care or not applicable,narrow,P,PrA
674.20,Disruption of perineal wound- unspecified as to episode of care or not applicable,BirthPossible3,Birth classified as possible,ICD9CM,674.20,C0157582,Disruption of perineal wound- unspecified as to episode of care or not applicable,narrow,P,PrA
674.3,Hematoma of cesarean section or perineal wound,BirthNarrow,Birth classified as narrow,MTHICD9,674.3,C0269968,Hematoma of cesarean section or perineal wound,narrow,P,PrA
674.3,Hematoma of cesarean section or perineal wound,BirthNarrow,Birth classified as narrow,MTHICD9,674.3,C0269968,Hematoma of cesarean section or perineal wound,narrow,P,PrA
674.4,Placental polyp,OngoingPregnancy5,Ongoing Pregnancy,ICD9CM,674.4,C0152437,Placental polyp,narrow,P,PrA
674.40,Placental polyp- unspecified as to episode of care,OngoingPregnancy5,Ongoing Pregnancy,MTHICD9,674.40,C0157589,Placental polyp- unspecified as to episode of care or not applicable,narrow,P,PrA
674.40,Placental polyp- unspecified as to episode of care or not applicable,OngoingPregnancy5,Ongoing Pregnancy,ICD9CM,674.40,C0157589,Placental polyp- unspecified as to episode of care or not applicable,narrow,P,PrA
674.42,Placental polyp- delivered- with mention of postpartum complication,BirthNarrow,Birth classified as narrow,ICD9CM,674.42,"","",narrow,P,PrA
