event_definition,coding_system,code,code_name,concept,concept_name,tags,system,event_abbreviation,type,code_original
Ongoing Pregnancy,MTHICD9,673.32,Obstetrical pyemic and septic embolism- with delivery- with mention of postpartum complication,C0157561,Obstetrical pyemic and septic embolism- delivered- with mention of postpartum complication,"",P,OngoingPregnancy1,PrA,673.32
Ongoing Pregnancy,MTHICD9,673.33,Obstetrical pyemic and septic embolism- antepartum,C0157562,Obstetrical pyemic and septic embolism- antepartum condition or complication,"",P,OngoingPregnancy1,PrA,673.33
Ongoing Pregnancy,MTHICD9,673.34,Obstetrical pyemic and septic embolism- postpartum,C0157563,Obstetrical pyemic and septic embolism- postpartum condition or complication,"",P,OngoingPregnancy1,PrA,673.34
Ongoing Pregnancy,MTHICD9,673.80,Other obstetrical pulmonary embolism- unspecified as to episode of care,C0157565,Other obstetrical pulmonary embolism- unspecified as to episode of care or not applicable,"",P,OngoingPregnancy1,PrA,673.80
Ongoing Pregnancy,MTHICD9,673.81,Other obstetrical pulmonary embolism- with delivery- with or without mention of antepartum condition,C0157566,Other obstetrical pulmonary embolism- delivered- with or without mention of antepartum condition,"",P,OngoingPregnancy1,PrA,673.81
Ongoing Pregnancy,MTHICD9,673.82,Other obstetrical pulmonary embolism- with delivery- with mention of postpartum complication,C0157567,Other obstetrical pulmonary embolism- delivered- with mention of postpartum complication,"",P,OngoingPregnancy1,PrA,673.82
Ongoing Pregnancy,MTHICD9,673.83,Other obstetrical pulmonary embolism- antepartum,C0157568,Other obstetrical pulmonary embolism- antepartum condition or complication,"",P,OngoingPregnancy1,PrA,673.83
Ongoing Pregnancy,MTHICD9,673.84,Other obstetrical pulmonary embolism- postpartum,C0157569,Other obstetrical pulmonary embolism- postpartum condition or complication,"",P,OngoingPregnancy1,PrA,673.84
Ongoing Pregnancy,MTHICD9,674.12,Disruption of cesarean wound- with delivery- with mention of postpartum complication,C0157579,Disruption of cesarean wound- with delivery- with mention of postpartum complication,"",P,OngoingPregnancy1,PrA,674.12
Ongoing Pregnancy,MTHICD9,674.20,Disruption of perineal wound- unspecified as to episode of care in pregnancy,C0157582,Disruption of perineal wound- unspecified as to episode of care or not applicable,"",P,OngoingPregnancy1,PrA,674.20
Ongoing Pregnancy,MTHICD9,674.22,Disruption of perineal wound- with delivery- with mention of postpartum complication,C0157583,Disruption of perineal wound- delivered- with mention of postpartum complication,"",P,OngoingPregnancy1,PrA,674.22
Ongoing Pregnancy,MTHICD9,674.30,Other complications of obstetrical surgical wounds- unspecified as to episode of care,C0157586,Other complications of obstetrical surgical wounds- unspecified as to episode of care or not applicable,"",P,OngoingPregnancy1,PrA,674.30
Ongoing Pregnancy,MTHICD9,674.32,Other complications of obstetrical surgical wounds- with delivery- with mention of postpartum complication,C0157587,Other complications of obstetrical surgical wounds- delivered- with mention of postpartum complication,"",P,OngoingPregnancy1,PrA,674.32
Ongoing Pregnancy,MTHICD9,674.44,Placental polyp- postpartum,C0157591,Placental polyp- postpartum,"",P,OngoingPregnancy1,PrA,674.44
Ongoing Pregnancy,MTHICD9,675.03,Infections of nipple- antepartum,C0157603,Infections of nipple associated with childbirth- antepartum condition or complication,"",P,OngoingPregnancy1,PrA,675.03
Ongoing Pregnancy,MTHICD9,764.00,Light-for-dates without mention of fetal malnutrition- unspecified,C0158851,Light-for-dates without mention of fetal malnutrition- unspecified [weight],"",P,OngoingPregnancy1,PrA,764.00
Ongoing Pregnancy,MTHICD9,764.01,Light-for-dates without mention of fetal malnutrition- less than 500 grams,C0158852,Light-for-dates without mention of fetal malnutrition- less than 500 grams,"",P,OngoingPregnancy1,PrA,764.01
Ongoing Pregnancy,MTHICD9,764.02,Light-for-dates without mention of fetal malnutrition- 500 to 749 grams,C0158853,Light-for-dates without mention of fetal malnutrition- 500-749 grams,"",P,OngoingPregnancy1,PrA,764.02
Ongoing Pregnancy,MTHICD9,764.03,Light-for-dates without mention of fetal malnutrition- 750-999 grams,C0158854,Light-for-dates without mention of fetal malnutrition- 750-999 grams,"",P,OngoingPregnancy1,PrA,764.03
Ongoing Pregnancy,MTHICD9,764.04,Light-for-dates without mention of fetal malnutrition- 1-000- 1-249 grams,C0158855,Light-for-dates without mention of fetal malnutrition- 1-000- 1-249 grams,"",P,OngoingPregnancy1,PrA,764.04
Ongoing Pregnancy,MTHICD9,764.05,Light-for-dates without mention of fetal malnutrition- 1-250- 1-499 grams,C0158856,Light-for-dateswithout mention of fetal malnutrition- 1-250- 1-499 grams,"",P,OngoingPregnancy1,PrA,764.05
Ongoing Pregnancy,MTHICD9,764.06,Light-for-dates without mention of fetal malnutrition- 1-500- 1-749,C0158857,Light-for-dates without mention of fetal malnutrition- 1-500- 1-749 grams,"",P,OngoingPregnancy1,PrA,764.06
Ongoing Pregnancy,MTHICD9,764.07,Light-for-dates without mention of fetal malnutrition- 1-750- 1-999 grams,C0158858,Light-for-dates without mention of fetal malnutrition- 1-750- 1-999 grams,"",P,OngoingPregnancy1,PrA,764.07
Ongoing Pregnancy,MTHICD9,764.08,Light-for-dates without mention of fetal malnutrition- 2-000- 2-499 grams,C0158859,Light-for-dates without mention of fetal malnutrition- 2-000- 2-499 grams,"",P,OngoingPregnancy1,PrA,764.08
Ongoing Pregnancy,MTHICD9,764.09,Light-for-dates without mention of fetal malnutrition- 2.500+ grams,C0158860,Light-for-dates without mention of fetal malnutrition- 2-500 grams and over,"",P,OngoingPregnancy1,PrA,764.09
Ongoing Pregnancy,MTHICD9,764.1,Infants light-for-dates (classifiable to 764)- who in addition show signs of fetal malnutrition- such as dry peeling skin and loss of subcutaneous tissue,C0158861,Light-for-dates with signs of fetal malnutrition,"",P,OngoingPregnancy1,PrA,764.1
Ongoing Pregnancy,MTHICD9,764.10,Light-for-dates with signs of fetal malnutrition- unspecified,C0158862,Light-for-dates with signs of fetal malnutrition- unspecified [weight],"",P,OngoingPregnancy1,PrA,764.10
Ongoing Pregnancy,MTHICD9,764.11,Light-for-dates with signs of fetal malnutrition- less than 500 grams,C0158863,Light-for-dates with signs of fetal malnutrition- less than 500 grams,"",P,OngoingPregnancy1,PrA,764.11
Ongoing Pregnancy,MTHICD9,764.13,Light-for-dates with signs of fetal malnutrition- 750-999 grams,C0158865,Light-for-dates with signs of fetal malnutrition- 750-999 grams,"",P,OngoingPregnancy1,PrA,764.13
Ongoing Pregnancy,MTHICD9,764.14,Light-for-dates with signs of fetal malnutrition- 1-000- 1-249 grams,C0158866,Light-for-dates with signs of fetal malnutrition- 1-000-1-249 grams,"",P,OngoingPregnancy1,PrA,764.14
Ongoing Pregnancy,MTHICD9,764.15,Light-for-dates with signs of fetal malnutrition- 1-250- 1-499 grams,C0158867,Light-for-dates with signs of fetal malnutrition- 1-250-1-499 grams,"",P,OngoingPregnancy1,PrA,764.15
Ongoing Pregnancy,MTHICD9,764.16,Light-for-dates with signs of fetal malnutrition- 1-500- 1-749 grams,C0158868,Light-for-dates with signs of fetal malnutrition- 1-500-1-749 grams,"",P,OngoingPregnancy1,PrA,764.16
Ongoing Pregnancy,MTHICD9,764.17,Light-for-dates with signs of fetal malnutrition- 1-750 1-999 grams,C0158869,Light-for-dates with signs of fetal malnutrition- 1-750-1-999 grams,"",P,OngoingPregnancy1,PrA,764.17
Ongoing Pregnancy,MTHICD9,764.18,Light-for-dates with signs of fetal malnutrition- 2-000- 2-499 grams,C0158870,Light-for-dateswith signs of fetal malnutrition- 2-000-2-499 grams,"",P,OngoingPregnancy1,PrA,764.18
Ongoing Pregnancy,MTHICD9,764.19,Light-for-dates with signs of fetal malnutrition- 2-500+ grams,C0158871,Light-for-dateswith signs of fetal malnutrition- 2-500 grams and over,"",P,OngoingPregnancy1,PrA,764.19
Ongoing Pregnancy,MTHICD9,765.09,Extreme immaturity- 2-500+ grams,C0158903,Extreme immaturity- 2-500+ grams,"",P,OngoingPregnancy1,PrA,765.09
Ongoing Pregnancy,MTHICD9,V27.9,Mother with unspecified outcome of delivery,C0260590,Mother with unspecified outcome of delivery,"",P,OngoingPregnancy1,PrA,V27.9
Ongoing Pregnancy,MTHICD9,671.90,Unspecified venous complication of pregnancy and the puerperium- unspecified as to episode of care,C0269945,Venous complication in pregnancy AND-OR the puerperium,"",P,OngoingPregnancy1,PrA,671.90
Ongoing Pregnancy,MTHICD9,673.8,Obstetrical pulmonary fat embolism,C0269960,Obstetrical pulmonary fat embolism,"",P,OngoingPregnancy1,PrA,673.8
Ongoing Pregnancy,MTHICD9,674.2,Secondary perineal tear,C0269967,Secondary perineal tear in the puerperium,"",P,OngoingPregnancy1,PrA,674.2
Ongoing Pregnancy,MTHICD9,674.3,Hematoma of cesarean section or perineal wound,C0269968,Hematoma of cesarean section or perineal wound,"",P,OngoingPregnancy1,PrA,674.3
Ongoing Pregnancy,MTHICD9,674.5,Postpartum cardiomyopathy,C0269972,Postpartum cardiomyopathy,"",P,OngoingPregnancy1,PrA,674.5
Ongoing Pregnancy,MTHICD9,779.9,Congenital debility NOS,C0270077,Congenital debility of fetus,"",P,OngoingPregnancy1,PrA,779.9
Ongoing Pregnancy,MTHICD9,770.4,Primary atelectasis of newborn,C0270163,Primary atelectasis- in perinatal period,"",P,OngoingPregnancy1,PrA,770.4
Ongoing Pregnancy,MTHICD9,772.1,Intraventricular hemorrhage from any perinatal cause,C0270191,Perinatal intraventricular hemorrhage,"",P,OngoingPregnancy1,PrA,772.1
Ongoing Pregnancy,MTHICD9,772.6,Superficial hematoma in fetus or newborn,C0270200,Superficial hematoma in fetus OR newborn,"",P,OngoingPregnancy1,PrA,772.6
Ongoing Pregnancy,MTHICD9,777.6,Meconium peritonitis,C0270250,Meconium peritonitis,"",P,OngoingPregnancy1,PrA,777.6
Ongoing Pregnancy,MTHICD9,648.03,Diabetes mellitus- antepartum,C0032969,Pregnancy in Diabetics,"",P,OngoingPregnancy2,PrA,648.03
Ongoing Pregnancy,MTHICD9,646.10,Edema or excessive weight gain in pregnancy- unspecified as to episode of care,C0156729,Edema or excessive weight gain in pregnancy- without mention of hypertension- unspecified as to episode of care or not applicable,"",P,OngoingPregnancy2,PrA,646.10
Ongoing Pregnancy,MTHICD9,646.11,Edema or excessive weight gain in pregnancy- with delivery- with or without mention of antepartum complication,C0156730,Edema or excessive weight gain in pregnancy- without mention of hypertension- delivered- with or without mention of antepartum complication,"",P,OngoingPregnancy2,PrA,646.11
Ongoing Pregnancy,MTHICD9,646.14,Edema or excessive weight gain- postpartum,C0156733,Edema or excessive weight gain in pregnancy- without mention of hypertension- postpartum condition or complication,"",P,OngoingPregnancy2,PrA,646.14
Ongoing Pregnancy,MTHICD9,646.40,Peripheral neuritis in pregnancy- unspecified as to episode of care,C0156745,Peripheral neuritis in pregnancy- unspecified as to episode of care,"",P,OngoingPregnancy2,PrA,646.40
Ongoing Pregnancy,MTHICD9,647.00,Syphilis of mother- complicating pregnancy- childbirth- or the puerperium- unspecified as to episode of care,C0156776,Syphilis of mother- complicating pregnancy- childbirth- or the puerperium- unspecified as to episode of care or not applicable,"",P,OngoingPregnancy2,PrA,647.00
Ongoing Pregnancy,MTHICD9,647.10,Gonorrhea of mother- complicating pregnancy- childbirth- or the puerperium- unspecified as to episode of care,C0156782,Gonorrhea of mother- complicating pregnancy- childbirth- or the puerperium- unspecified as to episode of care or not applicable,"",P,OngoingPregnancy2,PrA,647.10
Ongoing Pregnancy,MTHICD9,647.20,Other venereal diseases of mother- complicating pregnancy- childbirth- or the puerperium- unspecified as to episode of care,C0156788,Other venereal diseases of mother- complicating pregnancy- childbirth- or the puerperium- unspecified as to episode of care or not applicable,"",P,OngoingPregnancy2,PrA,647.20
Ongoing Pregnancy,MTHICD9,647.30,Tuberculosis of mother- complicating pregnancy- childbirth- or the puerperium- unspecified as to episode of care,C0156794,Tuberculosis of mother- complicating pregnancy- childbirth- or the puerperium- unspecified as to episode of care or not applicable,"",P,OngoingPregnancy2,PrA,647.30
Ongoing Pregnancy,MTHICD9,647.33,Tuberculosis- antepartum,C0156797,Tuberculosis- antepartum,"",P,OngoingPregnancy2,PrA,647.33
Ongoing Pregnancy,MTHICD9,647.53,Rubella- antepartum,C0156809,Rubella in pregnancy,"",P,OngoingPregnancy2,PrA,647.53
Ongoing Pregnancy,MTHICD9,647.60,Other viral diseases of mother- complicating pregnancy- childbirth- or the puerperium- unspecified as to episode of care,C0156812,Other viral diseases in the mother- unspecified as to episode of care or not applicable,"",P,OngoingPregnancy2,PrA,647.60
Ongoing Pregnancy,MTHICD9,647.63,Other viral diseases- antepartum,C0156815,Other viral diseases in the mother- antepartum condition or complication,"",P,OngoingPregnancy2,PrA,647.63
Ongoing Pregnancy,MTHICD9,647.80,Other specified infectious and parasitic diseases of mother- complicating pregnancy- childbirth- or the puerperium- unspecified as to episode of care,C0156818,Other specified infectious and parasitic diseases of mother- unspecified as to episode of care or not applicable,"",P,OngoingPregnancy2,PrA,647.80
Ongoing Pregnancy,MTHICD9,647.83,Other specified infectious and parasitic diseases of mother- antepartum,C0156821,Other specified infectious and parasitic diseases of mother- antepartum condition or complication,"",P,OngoingPregnancy2,PrA,647.83
Ongoing Pregnancy,MTHICD9,647.90,Unspecified infection or infestation of mother- complicating pregnancy- childbirth- or the puerperium- unspecified as to episode of care,C0156824,Unspecified infection or infestation of mother- unspecified as to episode of care or not applicable,"",P,OngoingPregnancy2,PrA,647.90
Ongoing Pregnancy,MTHICD9,647.93,Unspecified infection or infestation of mother- antepartum,C0156827,Unspecified infection or infestation of mother- antepartum condition or complication,"",P,OngoingPregnancy2,PrA,647.93
Ongoing Pregnancy,MTHICD9,648.10,Thyroid dysfunction of mother- complicating pregnancy- childbirth- or the puerperium- unspecified as to episode of care,C0156837,Thyroid dysfunction of mother- unspecified as to episode of care or not applicable,"",P,OngoingPregnancy2,PrA,648.10
Ongoing Pregnancy,MTHICD9,648.33,Drug dependence- antepartum,C0156852,Pregnancy and drug dependence,"",P,OngoingPregnancy2,PrA,648.33
Ongoing Pregnancy,MTHICD9,648.40,Mental disorders of mother- complicating pregnancy- childbirth- or the puerperium- unspecified as to episode of care,C0156855,Mental disorders of mother- unspecified as to episode of care or not applicable,"",P,OngoingPregnancy2,PrA,648.40
Ongoing Pregnancy,MTHICD9,648.43,Mental disorders of mother- antepartum,C0156858,Mental disorders of mother- antepartum,"",P,OngoingPregnancy2,PrA,648.43
Ongoing Pregnancy,MTHICD9,648.50,Congenital cardiovascular disorders of mother- complicating pregnancy- childbirth- or the puerperium- unspecified as to episode of care,C0156861,Congenital cardiovascular disorders of mother- unspecified as to episode of care or not applicable,"",P,OngoingPregnancy2,PrA,648.50
Ongoing Pregnancy,MTHICD9,648.53,Congenital cardiovascular disorders of mother- antepartum,C0156864,Congenital cardiovascular disorders of mother- antepartum condition or complication,"",P,OngoingPregnancy2,PrA,648.53
Ongoing Pregnancy,MTHICD9,648.60,Other cardiovascular diseases of mother complicating pregnancy- childbirth- or the puerperium- unspecified as to episode of care,C0156867,Other cardiovascular diseases of mother- unspecified as to episode of care or not applicable,"",P,OngoingPregnancy2,PrA,648.60
Ongoing Pregnancy,MTHICD9,648.61,Other cardiovascular diseases of mother- with delivery,C0156868,Other cardiovascular diseases of mother- delivered- with or without mention of antepartum condition,"",P,OngoingPregnancy2,PrA,648.61
Ongoing Pregnancy,MTHICD9,648.63,Other cardiovascular diseases of mother- antepartum,C0156870,Other cardiovascular diseases of mother- antepartum condition or complication,"",P,OngoingPregnancy2,PrA,648.63
Ongoing Pregnancy,MTHICD9,648.7,Bone and joint disorders of back- pelvis and lower limbs of mother- complicating pregnancy- childbirth- or the puerperium,C0156872,Bone and joint disorders of back- pelvis- and lower limbs of mother- complicating pregnancy- childbirth- or the puerperium,"",P,OngoingPregnancy2,PrA,648.7
Ongoing Pregnancy,MTHICD9,648.71,Bone and joint disorders of back- pelvis and lower limbs of mother- with delivery,C0156874,Bone and joint disorders of back- pelvis- and lower limbs of mother- delivered- with or without mention of antepartum condition,"",P,OngoingPregnancy2,PrA,648.71
Ongoing Pregnancy,MTHICD9,648.73,Bone and joint disorders of back- pelvis and lower limbs of mother- antepartum,C0156876,Bone and joint disorders of back- pelvis- and lower limbs of mother- antepartum condition or complication,"",P,OngoingPregnancy2,PrA,648.73
Ongoing Pregnancy,MTHICD9,648.90,Other current conditions classifiable elsewhere of mother- complicating pregnancy- childbirth- or the puerperium- unspecified as to episode of care,C0156885,Other current conditions classifiable elsewhere of mother- unspecified as to episode of care or not applicable,"",P,OngoingPregnancy2,PrA,648.90
